Date,Open,High,Low,Close,Adj Close,Volume,SMA_9,SMA_21,EMA_9,EMA_21,DEMA_9,DEMA_21,MACD_Line,MACD_Signal_Line,RSI_14,Stoch_Oscillator_K,Stoch_Oscillator_D,BB_middle,BB_upper,BB_lower,ADX,ADX+DI,ADX-DI,CMF,OBV,CCI,Williams_%R,ATR,Target
2017-02-17,501.0,504.0,487.3999938964844,489.1000061035156,481.6419677734375,12983330,489.1999986436632,478.8142830984933,488.0714502871472,481.2553760052191,491.9631306524252,490.6456463082915,9.152024837249826,10.340536284653378,58.38168424094384,72.91609554920745,74.25442791714617,478.5649978637695,509.370339061385,447.75965666615406,16.154439314411686,30.46099418393537,18.254131517483405,-0.0340847942102021,25083910.0,75.28325771754595,-33.863622492009945,11.37981024587775,0.0
2017-02-20,489.3999938964844,490.6499938964844,479.6499938964844,481.0499877929688,473.7146911621094,5840632,487.8277757432726,478.6833307175409,486.6671577883116,481.23670434956,488.6570680814653,489.756339483572,8.049385785702043,9.882306184863111,51.97704447322712,65.4799683998451,71.13407877672196,480.079997253418,508.12083118282,452.0391633240159,15.767879109913787,28.16778943164996,22.18395194911158,-0.0582069740761485,19243278.0,21.682737596961363,-52.15911865234375,11.350306284459858,0.47
2017-02-21,481.8999938964844,509.0499877929688,481.2000122070313,504.3500061035156,496.6594543457031,16440027,489.68888685438367,481.2357119605655,490.2037274513524,483.3379135999196,494.62491141630807,492.993226676621,8.952454818114802,9.69633591151345,64.21404076228694,66.93734576226755,68.44446990377338,483.04749755859376,508.0024481629976,458.09254695419,17.083669672532217,34.59077644448798,18.38899550594678,0.0932168691658251,35683305.0,101.6723390672444,-13.165221568843675,12.635631570303715,0.66
2017-02-22,508.5,528.0499877929688,507.7999877929688,525.2999877929688,517.2899169921875,20167381,494.1388854980469,485.0595209030878,497.2229795196757,487.1526476174695,506.3753283462988,499.3981449758799,11.22918886924225,10.002906503059211,71.29635330292218,76.3312802934949,69.58286481853587,486.7499969482422,513.6340808781491,459.8659130183352,19.419152580118656,40.73921907893316,15.908335307884151,0.1701601041950772,55850686.0,245.1774694419621,-5.681818898327906,13.484878967021295,0.64
2017-02-23,525.0,530.0,518.0499877929688,528.1500244140625,520.0965576171875,10360480,498.5,488.721426827567,503.40838849855305,490.8796818717052,515.6785947429535,505.40016515592896,13.112340248084706,10.624793252064311,72.10514739870513,92.49290947573576,78.58717851049941,489.97999877929686,520.2482443728062,459.7117531857876,21.617165622499027,39.07243666387122,14.82256570784824,0.1808465345253493,66211166.0,250.98624294795687,-3.674231105621117,13.367694035581614,0.52
2017-02-27,527.9000244140625,527.9000244140625,507.2999877929688,508.9500122070313,501.1892700195313,7372140,500.5722249348958,490.88333275204616,504.5167132402488,492.5224391749167,515.2195380291255,507.2162942544032,12.90669046572708,11.081172694796866,59.866802057350185,82.94554358276014,83.9232444506636,491.78499908447264,522.0574211708779,461.5125769980674,22.255289606559373,34.6312025174028,18.998235851395425,0.0946612795166653,58839026.0,149.99695317244112,-41.80731924777058,13.936163544569425,0.42
2017-02-28,509.3999938964844,512.5,504.6000061035156,506.6499938964844,498.9243469238281,5799421,502.7666693793402,492.49285598028274,504.9433693714959,493.8067623314228,513.8469541075951,508.3323789095981,12.415006805594372,11.347939516956368,58.58402809407381,69.3810235842967,81.60649221426421,493.5224990844727,523.0090187479467,464.0359794209987,22.521722479155898,33.09617692374712,19.671033930065832,0.0751091264377115,53039605.0,92.63456752994304,-46.37537889371824,13.47964219268009,0.49
2017-03-01,511.0,522.0,510.1499938964844,513.4000244140625,505.5715026855469,7624002,505.56667073567706,494.4690479096912,506.6347003800093,495.5879679752992,515.1106329756993,510.41235181352783,12.426766978623789,11.563705009289851,61.210866067454674,59.61604628407872,70.64753781704519,495.89250030517576,523.7225709158414,468.06242969451006,23.36713451012444,35.540065056848285,18.001401585235293,0.0707564152742645,60663607.0,119.2912239768183,-32.969163006275046,13.620507652781685,0.55
2017-03-02,515.0999755859375,519.7999877929688,503.7000122070313,506.2999877929688,498.5796813964844,7112655,507.0277811686198,496.3880949474516,506.5677578626012,496.5617879587237,513.2949499252268,510.92379143295386,11.72798052357524,11.59656011214693,57.10787153604873,57.861644368936766,62.28623807910407,497.425,523.973633768174,470.8763662318261,23.40830245848149,32.43083314726216,19.931383967515583,0.078332474056054,53550952.0,75.88548479190727,-47.07052499319643,13.806524614969891,0.47
2017-03-03,507.25,515.0,506.25,512.9000244140625,505.0791015625,3965255,509.6722276475695,498.1619059244792,507.8342111728935,498.0470821819362,514.2291274712277,512.4537164523388,11.573344706361468,11.591917030989835,59.80507713925044,61.99936681841609,59.82568582381053,498.9425018310547,525.3860414242881,472.4989622378212,23.4457238462064,30.851136889240028,18.960532169545523,0.0648736662484774,57516207.0,73.71813258308414,-33.96221154528026,13.428527953743748,0.54
